Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
North America,Canada,British Columbia,2020-07-13,3087,161,36,459,184,5,3053.0,189.0,3087,161,36,459,184,5,3087,161,36,459,184,5
North America,Canada,British Columbia,2020-07-14,3098,162,36,461,184,6,3128.0,189.0,3098,162,36,461,184,6,3098,162,36,461,184,6
North America,Canada,British Columbia,2020-07-15,3110,163,36,463,185,6,3149.0,189.0,3110,163,36,463,185,6,3110,163,36,463,185,6
North America,Canada,British Columbia,2020-07-16,3122,165,37,465,185,6,3170.0,189.0,3122,165,37,465,185,6,3122,165,37,465,185,6
North America,Canada,British Columbia,2020-07-17,3135,168,37,467,185,6,3198.0,189.0,3135,168,37,467,185,6,3135,168,37,467,185,6
North America,Canada,British Columbia,2020-07-18,3150,172,37,469,186,6,3198.0,189.0,3150,172,37,469,186,6,3150,172,37,469,186,6
North America,Canada,British Columbia,2020-07-19,3166,177,38,471,186,6,3198.0,189.0,3166,177,38,471,186,6,3166,177,38,471,186,6
North America,Canada,British Columbia,2020-07-20,3184,183,39,474,186,6,3300.0,189.0,3184,183,39,474,186,6,3184,183,39,474,186,6
North America,Canada,British Columbia,2020-07-21,3203,191,40,477,187,7,3328.0,189.0,3203,191,40,477,187,7,3203,191,40,477,187,7
North America,Canada,British Columbia,2020-07-22,3224,199,41,480,187,7,3328.0,189.0,3224,199,41,480,187,7,3224,199,41,480,187,7
North America,Canada,British Columbia,2020-07-23,3247,210,43,483,187,7,3392.0,190.0,3247,210,43,483,187,7,3247,210,43,483,187,7
North America,Canada,British Columbia,2020-07-24,3273,221,45,487,188,8,3392.0,190.0,3273,221,45,487,188,8,3273,221,45,487,188,8
North America,Canada,British Columbia,2020-07-25,3301,235,47,492,188,8,3419.0,191.0,3301,235,47,492,188,8,3301,235,47,492,188,8
North America,Canada,British Columbia,2020-07-26,3331,250,49,496,189,9,3419.0,191.0,3331,250,49,496,189,9,3331,250,49,496,189,9
North America,Canada,British Columbia,2020-07-27,3365,267,52,501,189,9,3500.0,193.0,3365,267,52,501,189,9,3365,267,52,501,189,9
North America,Canada,British Columbia,2020-07-28,3402,286,55,507,190,10,3523.0,194.0,3402,286,55,507,190,10,3402,286,55,507,190,10
North America,Canada,British Columbia,2020-07-29,3441,307,58,513,190,11,3562.0,194.0,3441,307,58,513,190,11,3441,307,58,513,190,11
North America,Canada,British Columbia,2020-07-30,3484,329,62,519,190,12,3591.0,194.0,3484,329,62,519,190,12,3484,329,62,519,190,12
North America,Canada,British Columbia,2020-07-31,3529,352,66,526,191,13,3641.0,195.0,3529,352,66,526,191,13,3529,352,66,526,191,13
North America,Canada,British Columbia,2020-08-01,3577,377,70,533,191,14,3641.0,195.0,3577,377,70,533,191,14,3577,377,70,533,191,14
North America,Canada,British Columbia,2020-08-02,3629,403,74,541,192,15,3641.0,195.0,3629,403,74,541,192,15,3629,403,74,541,192,15
North America,Canada,British Columbia,2020-08-03,3682,430,79,549,193,15,3641.0,195.0,3682,430,79,549,193,15,3682,430,79,549,193,15
North America,Canada,British Columbia,2020-08-04,3738,457,83,557,193,16,3787.0,195.0,3738,457,83,557,193,16,3738,457,83,557,193,16
North America,Canada,British Columbia,2020-08-05,3796,485,88,566,194,17,3834.0,195.0,3796,485,88,566,194,17,3796,485,88,566,194,17
North America,Canada,British Columbia,2020-08-06,3855,512,93,575,194,18,3881.0,195.0,3855,512,93,575,194,18,3855,512,93,575,194,18
North America,Canada,British Columbia,2020-08-07,3916,539,98,584,195,19,3934.0,195.0,3916,539,98,584,195,19,3916,539,98,584,195,19
North America,Canada,British Columbia,2020-08-08,3978,565,102,593,196,20,3934.0,195.0,3978,565,102,593,196,20,3978,565,102,593,196,20
North America,Canada,British Columbia,2020-08-09,4041,591,107,603,197,21,3934.0,195.0,4041,591,107,603,197,21,4041,591,107,603,197,21
North America,Canada,British Columbia,2020-08-10,4104,615,111,612,197,22,4065.0,195.0,4104,615,111,612,197,22,4104,615,111,612,197,22
North America,Canada,British Columbia,2020-08-11,4167,638,115,621,198,23,4111.0,195.0,4167,638,115,621,198,23,4167,638,115,621,198,23
North America,Canada,British Columbia,2020-08-12,4230,659,120,631,199,24,4111.0,195.0,4230,659,120,631,199,24,4230,659,120,631,199,24
North America,Canada,British Columbia,2020-08-13,4294,679,123,640,200,25,4274.0,196.0,4294,679,123,640,200,25,4294,679,123,640,200,25
North America,Canada,British Columbia,2020-08-14,4356,698,127,650,201,25,4358.0,196.0,4356,698,127,650,201,25,4356,698,127,650,201,25
North America,Canada,British Columbia,2020-08-15,4419,714,130,659,202,26,4358.0,196.0,4419,714,130,659,202,26,4419,714,130,659,202,26
North America,Canada,British Columbia,2020-08-16,4480,729,134,668,202,26,4358.0,196.0,4480,729,134,668,202,26,4480,729,134,668,202,26
North America,Canada,British Columbia,2020-08-17,4541,742,136,678,203,27,4358.0,196.0,4541,742,136,678,203,27,4541,742,136,678,203,27
North America,Canada,British Columbia,2020-08-18,4600,754,139,686,204,27,4677.0,198.0,4600,754,139,686,204,27,4600,754,139,686,204,27
North America,Canada,British Columbia,2020-08-19,4659,764,141,695,205,27,4745.0,198.0,4659,764,141,695,205,27,4659,764,141,695,205,27
North America,Canada,British Columbia,2020-08-20,4717,772,144,704,206,28,4745.0,198.0,4717,772,144,704,206,28,4717,772,144,704,206,28
North America,Canada,British Columbia,2020-08-21,4775,780,145,713,207,28,4915.0,202.0,4775,780,145,713,207,28,4775,780,145,713,207,28
North America,Canada,British Columbia,2020-08-22,4831,786,147,721,208,28,4915.0,202.0,4831,786,147,721,208,28,4831,786,147,721,208,28
North America,Canada,British Columbia,2020-08-23,4886,790,149,729,209,28,4915.0,202.0,4886,790,149,729,209,28,4886,790,149,729,209,28
North America,Canada,British Columbia,2020-08-24,4940,793,150,737,210,28,,,4940,793,150,737,210,28,4940,793,150,737,210,28
North America,Canada,British Columbia,2020-08-25,4993,795,151,745,211,28,,,4940,744,141,737,210,26,5312,846,161,793,217,30
North America,Canada,British Columbia,2020-08-26,5045,796,152,753,212,28,,,4940,725,138,737,210,25,5497,867,166,820,220,31
North America,Canada,British Columbia,2020-08-27,5096,796,152,761,213,28,,,4940,710,135,737,210,25,5649,882,169,844,223,31
North America,Canada,British Columbia,2020-08-28,5147,795,153,768,214,28,,,4940,696,134,737,210,25,5786,894,172,863,225,31
North America,Canada,British Columbia,2020-08-29,5196,793,153,776,215,28,,,4940,684,132,737,210,24,5910,902,174,883,228,32
North America,Canada,British Columbia,2020-08-30,5244,791,153,783,216,28,,,4940,673,130,737,210,24,6026,909,176,900,230,32
North America,Canada,British Columbia,2020-08-31,5292,788,153,790,217,28,,,4940,662,129,737,210,24,6137,914,177,916,232,32
North America,Canada,British Columbia,2020-09-01,5338,784,153,797,218,28,,,4940,651,127,737,210,23,6241,917,179,932,234,33
North America,Canada,British Columbia,2020-09-02,5384,779,153,804,219,28,,,4940,640,126,737,210,23,6342,918,180,947,236,33
North America,Canada,British Columbia,2020-09-03,5429,774,153,811,220,27,,,4940,630,125,737,210,22,6439,918,181,962,238,32
North America,Canada,British Columbia,2020-09-04,5473,769,152,817,221,27,,,4940,620,123,737,210,22,6532,918,181,975,240,32
North America,Canada,British Columbia,2020-09-05,5516,763,152,824,222,27,,,4940,610,122,737,210,22,6622,916,182,989,242,32
North America,Canada,British Columbia,2020-09-06,5558,757,151,830,223,27,,,4940,600,120,737,210,21,6710,914,182,1002,243,33
North America,Canada,British Columbia,2020-09-07,5600,750,150,836,224,26,,,4940,590,118,737,210,20,6795,910,182,1014,245,32
North America,Canada,British Columbia,2020-09-08,5640,743,150,842,225,26,,,4940,580,117,737,210,20,6877,906,183,1027,247,32
North America,Canada,British Columbia,2020-09-09,5681,736,149,848,226,26,,,4940,570,115,737,210,20,6959,902,183,1039,249,32
North America,Canada,British Columbia,2020-09-10,5720,728,148,854,227,26,,,4940,560,114,737,210,20,7037,896,182,1051,250,32
North America,Canada,British Columbia,2020-09-11,5759,720,147,860,228,25,,,4940,551,112,737,210,19,7114,889,182,1062,252,31
North America,Canada,British Columbia,2020-09-12,5796,712,146,866,229,25,,,4940,541,111,737,210,19,7188,883,181,1074,254,31
North America,Canada,British Columbia,2020-09-13,5833,704,144,871,230,25,,,4940,532,109,737,210,19,7261,876,179,1084,255,31
North America,Canada,British Columbia,2020-09-14,5869,695,143,877,231,24,,,4940,522,107,737,210,18,7333,868,179,1096,257,30
North America,Canada,British Columbia,2020-09-15,5905,687,142,882,231,24,,,4940,513,106,737,210,18,7403,861,178,1106,257,30
North America,Canada,British Columbia,2020-09-16,5940,678,141,887,232,24,,,4940,503,105,737,210,18,7472,853,177,1116,259,30
North America,Canada,British Columbia,2020-09-17,5975,670,139,893,233,23,,,4940,495,103,737,210,17,7540,845,175,1127,261,29
North America,Canada,British Columbia,2020-09-18,6009,661,138,898,234,23,,,4940,485,101,737,210,17,7606,837,175,1137,262,29
North America,Canada,British Columbia,2020-09-19,6042,653,137,903,235,23,,,4940,477,100,737,210,17,7671,829,174,1146,264,29
North America,Canada,British Columbia,2020-09-20,6074,644,135,908,236,22,,,4940,468,98,737,210,16,7734,820,172,1156,265,28
North America,Canada,British Columbia,2020-09-21,6106,635,134,912,237,22,,,4940,459,97,737,210,16,7796,811,171,1164,267,28
North America,Canada,British Columbia,2020-09-22,6137,625,132,917,237,22,,,4940,450,95,737,210,16,7857,800,169,1174,267,28
North America,Canada,British Columbia,2020-09-23,6168,617,131,922,238,21,,,4940,442,94,737,210,15,7917,792,168,1184,269,27
North America,Canada,British Columbia,2020-09-24,6198,608,129,926,239,21,,,4940,434,92,737,210,15,7976,782,166,1192,270,27
North America,Canada,British Columbia,2020-09-25,6227,599,128,931,240,21,,,4940,425,91,737,210,15,8034,773,165,1201,272,27
North America,Canada,British Columbia,2020-09-26,6256,590,126,935,241,20,,,4940,417,89,737,210,14,8091,763,163,1209,273,26
North America,Canada,British Columbia,2020-09-27,6285,581,125,939,241,20,,,4940,409,88,737,210,14,8147,753,162,1217,274,26
North America,Canada,British Columbia,2020-09-28,6312,572,123,943,242,20,,,4940,401,86,737,210,14,8202,743,160,1225,275,26
North America,Canada,British Columbia,2020-09-29,6340,563,122,947,243,19,,,4940,393,85,737,210,13,8256,733,159,1233,277,25
North America,Canada,British Columbia,2020-09-30,6367,555,120,951,244,19,,,4940,386,83,737,210,13,8310,724,157,1241,278,25
North America,Canada,British Columbia,2020-10-01,6393,546,119,955,245,19,,,4940,378,82,737,210,13,8362,714,156,1249,280,25
North America,Canada,British Columbia,2020-10-02,6419,537,117,959,245,19,,,4940,370,81,737,210,13,8414,704,153,1257,280,25
North America,Canada,British Columbia,2020-10-03,6444,529,115,963,246,18,,,4940,363,79,737,210,12,8464,695,151,1265,282,24
North America,Canada,British Columbia,2020-10-04,6469,520,114,967,247,18,,,4940,356,78,737,211,12,8514,684,150,1273,283,24
North America,Canada,British Columbia,2020-10-05,6493,512,112,970,247,18,,,4940,349,76,737,211,12,8563,675,148,1279,284,24
North America,Canada,British Columbia,2020-10-06,6517,503,111,974,248,17,,,4940,341,75,737,211,12,8611,665,147,1287,285,22
North America,Canada,British Columbia,2020-10-07,6541,495,109,977,249,17,,,4940,335,74,737,212,11,8660,655,144,1293,286,23
North America,Canada,British Columbia,2020-10-08,6564,487,108,981,249,17,,,4940,328,73,737,212,11,8707,646,143,1301,287,23
North America,Canada,British Columbia,2020-10-09,6586,479,106,984,250,16,,,4940,321,71,737,212,11,8752,637,141,1308,288,21
North America,Canada,British Columbia,2020-10-10,6608,471,105,988,251,16,,,4940,315,70,737,212,11,8798,627,140,1315,290,21
North America,Canada,British Columbia,2020-10-11,6630,463,103,991,251,16,,,4940,308,69,737,212,11,8843,618,137,1322,290,21
North America,Canada,British Columbia,2020-10-12,6651,455,102,994,252,16,,,4940,302,68,737,212,11,8887,608,136,1328,292,21
North America,Canada,British Columbia,2020-10-13,6672,447,100,997,253,15,,,4940,296,66,737,213,10,8931,598,134,1334,293,20
North America,Canada,British Columbia,2020-10-14,6693,440,99,1000,253,15,,,4940,290,65,737,213,10,8974,590,133,1341,293,20
North America,Canada,British Columbia,2020-10-15,6713,432,97,1003,254,15,,,4940,284,64,737,213,10,9016,580,130,1347,295,20
North America,Canada,British Columbia,2020-10-16,6733,425,96,1006,254,15,,,4940,278,63,737,213,10,9058,572,129,1353,295,20
North America,Canada,British Columbia,2020-10-17,6752,418,94,1009,255,14,,,4940,273,61,737,213,9,9099,563,127,1360,297,19
North America,Canada,British Columbia,2020-10-18,6771,410,93,1012,255,14,,,4940,267,60,737,213,9,9140,553,126,1366,297,19
North America,Canada,British Columbia,2020-10-19,6790,403,91,1015,256,14,,,4940,261,59,737,214,9,9180,545,123,1372,298,19
North America,Canada,British Columbia,2020-10-20,6808,396,90,1018,256,14,,,4940,256,58,737,214,9,9219,536,122,1379,299,19
North America,Canada,British Columbia,2020-10-21,6826,389,88,1020,257,13,,,4940,250,57,737,214,8,9259,528,119,1383,300,18
North America,Canada,British Columbia,2020-10-22,6844,382,87,1023,258,13,,,4940,245,56,737,215,8,9297,519,118,1390,301,18
North America,Canada,British Columbia,2020-10-23,6861,376,86,1026,258,13,,,4940,240,55,737,215,8,9335,512,117,1396,302,18
North America,Canada,British Columbia,2020-10-24,6878,369,84,1028,259,13,,,4940,235,54,737,215,8,9373,503,114,1401,303,18
North America,Canada,British Columbia,2020-10-25,6895,362,83,1031,259,12,,,4940,230,53,737,215,8,9410,494,113,1407,303,16
North America,Canada,British Columbia,2020-10-26,6911,356,81,1033,260,12,,,4940,225,51,737,215,8,9446,487,111,1412,305,16
North America,Canada,British Columbia,2020-10-27,6927,350,80,1035,260,12,,,4940,221,50,737,215,8,9482,479,110,1417,305,16
North America,Canada,British Columbia,2020-10-28,6943,343,79,1038,260,12,,,4940,216,50,737,215,8,9518,470,108,1423,306,16
North America,Canada,British Columbia,2020-10-29,6958,337,78,1040,261,11,,,4940,211,49,737,215,7,9553,463,107,1428,307,15
North America,Canada,British Columbia,2020-10-30,6973,331,76,1042,261,11,,,4940,207,48,737,215,7,9587,455,104,1433,307,15
North America,Canada,British Columbia,2020-10-31,6988,325,75,1045,262,11,,,4940,203,47,737,215,7,9622,447,103,1439,309,15
North America,Canada,British Columbia,2020-11-01,7003,319,74,1047,262,11,,,4940,198,46,737,215,7,9656,440,102,1444,309,15
North America,Canada,British Columbia,2020-11-02,7017,314,72,1049,263,11,,,4940,194,45,737,216,7,9689,434,99,1448,310,15
North America,Canada,British Columbia,2020-11-03,7031,308,71,1051,263,10,,,4940,190,44,737,216,6,9722,426,98,1453,311,14
North America,Canada,British Columbia,2020-11-04,7045,302,70,1053,264,10,,,4940,186,43,737,216,6,9755,418,97,1458,312,14
North America,Canada,British Columbia,2020-11-05,7058,297,69,1055,264,10,,,4940,182,42,737,216,6,9787,412,96,1463,312,14
North America,Canada,British Columbia,2020-11-06,7071,292,68,1057,264,10,,,4940,179,42,737,216,6,9819,405,94,1468,313,14
North America,Canada,British Columbia,2020-11-07,7084,286,67,1059,265,10,,,4940,174,41,737,216,6,9850,398,93,1473,314,14
North America,Canada,British Columbia,2020-11-08,7097,281,65,1061,265,10,,,4940,171,39,737,216,6,9882,391,91,1477,314,14
North America,Canada,British Columbia,2020-11-09,7109,276,64,1063,265,9,,,4940,167,39,737,216,5,9912,385,89,1482,315,13
North America,Canada,British Columbia,2020-11-10,7122,271,63,1065,266,9,,,4940,164,38,737,216,5,9943,378,88,1487,316,13
North America,Canada,British Columbia,2020-11-11,7134,266,62,1066,266,9,,,4940,160,37,737,216,5,9973,372,87,1490,316,13
North America,Canada,British Columbia,2020-11-12,7146,261,61,1068,267,9,,,4940,157,37,737,216,5,10003,365,85,1495,318,13
North America,Canada,British Columbia,2020-11-13,7157,256,60,1070,267,9,,,4940,153,36,737,216,5,10032,359,84,1500,318,13
North America,Canada,British Columbia,2020-11-14,7169,252,59,1072,267,8,,,4940,150,35,737,216,5,10061,354,83,1504,318,11
North America,Canada,British Columbia,2020-11-15,7180,247,58,1073,268,8,,,4940,147,34,737,217,5,10090,347,82,1508,319,11
North America,Canada,Manitoba,2020-03-31,103,97,15,15,1,4,103.0,1.0,103,97,15,15,1,4,103,97,15,15,1,4
North America,Canada,Manitoba,2020-04-01,118,105,16,17,1,4,127.0,1.0,118,105,16,17,1,4,118,105,16,17,1,4
North America,Canada,Manitoba,2020-04-02,129,109,17,18,2,4,167.0,1.0,129,109,17,18,2,4,129,109,17,18,2,4
North America,Canada,Manitoba,2020-04-03,138,110,17,20,2,4,182.0,2.0,138,110,17,20,2,4,138,110,17,20,2,4
North America,Canada,Manitoba,2020-04-04,145,110,18,21,3,4,182.0,2.0,145,110,18,21,3,4,145,110,18,21,3,4
North America,Canada,Manitoba,2020-04-05,151,108,18,22,3,4,203.0,2.0,151,108,18,22,3,4,151,108,18,22,3,4
North America,Canada,Manitoba,2020-04-06,156,106,18,23,3,4,203.0,2.0,156,106,18,23,3,4,156,106,18,23,3,4
North America,Canada,Manitoba,2020-04-07,161,104,17,23,3,4,217.0,3.0,161,104,17,23,3,4,161,104,17,23,3,4
North America,Canada,Manitoba,2020-04-08,166,102,17,24,4,4,217.0,3.0,166,102,17,24,4,4,166,102,17,24,4,4
North America,Canada,Manitoba,2020-04-09,170,100,17,25,4,4,221.0,3.0,170,100,17,25,4,4,170,100,17,25,4,4
North America,Canada,Manitoba,2020-04-10,174,97,17,25,4,4,230.0,3.0,174,97,17,25,4,4,174,97,17,25,4,4
North America,Canada,Manitoba,2020-04-11,179,95,17,26,4,3,243.0,4.0,179,95,17,26,4,3,179,95,17,26,4,3
North America,Canada,Manitoba,2020-04-12,183,93,17,26,4,3,242.0,4.0,183,93,17,26,4,3,183,93,17,26,4,3
North America,Canada,Manitoba,2020-04-13,187,91,16,27,4,3,246.0,4.0,187,91,16,27,4,3,187,91,16,27,4,3
North America,Canada,Manitoba,2020-04-14,190,89,16,28,5,3,246.0,4.0,190,89,16,28,5,3,190,89,16,28,5,3
North America,Canada,Manitoba,2020-04-15,194,87,16,28,5,3,246.0,5.0,194,87,16,28,5,3,194,87,16,28,5,3
North America,Canada,Manitoba,2020-04-16,198,85,16,29,5,3,250.0,5.0,198,85,16,29,5,3,198,85,16,29,5,3
North America,Canada,Manitoba,2020-04-17,202,83,16,29,5,3,250.0,5.0,202,83,16,29,5,3,202,83,16,29,5,3
North America,Canada,Manitoba,2020-04-18,205,81,16,30,5,3,253.0,5.0,205,81,16,30,5,3,205,81,16,30,5,3
North America,Canada,Manitoba,2020-04-19,209,80,15,30,5,3,254.0,5.0,209,80,15,30,5,3,209,80,15,30,5,3
North America,Canada,Manitoba,2020-04-20,212,78,15,31,5,3,254.0,6.0,212,78,15,31,5,3,212,78,15,31,5,3
North America,Canada,Manitoba,2020-04-21,216,76,15,31,5,3,255.0,6.0,216,76,15,31,5,3,216,76,15,31,5,3
North America,Canada,Manitoba,2020-04-22,219,75,15,32,5,3,257.0,6.0,219,75,15,32,5,3,219,75,15,32,5,3
North America,Canada,Manitoba,2020-04-23,222,73,15,32,5,3,262.0,6.0,222,73,15,32,5,3,222,73,15,32,5,3
North America,Canada,Manitoba,2020-04-24,226,72,14,33,5,3,263.0,6.0,226,72,14,33,5,3,226,72,14,33,5,3
North America,Canada,Manitoba,2020-04-25,229,70,14,33,5,2,267.0,6.0,229,70,14,33,5,2,229,70,14,33,5,2
North America,Canada,Manitoba,2020-04-26,232,69,14,34,6,2,271.0,6.0,232,69,14,34,6,2,232,69,14,34,6,2
North America,Canada,Manitoba,2020-04-27,235,68,14,34,6,2,273.0,6.0,235,68,14,34,6,2,235,68,14,34,6,2
North America,Canada,Manitoba,2020-04-28,238,66,14,35,6,2,273.0,6.0,238,66,14,35,6,2,238,66,14,35,6,2
North America,Canada,Manitoba,2020-04-29,241,65,13,35,6,2,275.0,6.0,241,65,13,35,6,2,241,65,13,35,6,2
North America,Canada,Manitoba,2020-04-30,244,64,13,36,6,2,277.0,6.0,244,64,13,36,6,2,244,64,13,36,6,2
North America,Canada,Manitoba,2020-05-01,247,62,13,36,6,2,281.0,6.0,247,62,13,36,6,2,247,62,13,36,6,2
North America,Canada,Manitoba,2020-05-02,250,61,13,37,6,2,282.0,6.0,250,61,13,37,6,2,250,61,13,37,6,2
North America,Canada,Manitoba,2020-05-03,252,60,13,37,6,2,282.0,6.0,252,60,13,37,6,2,252,60,13,37,6,2
North America,Canada,Manitoba,2020-05-04,255,59,13,37,6,2,283.0,6.0,255,59,13,37,6,2,255,59,13,37,6,2
North America,Canada,Manitoba,2020-05-05,258,58,12,38,6,2,284.0,7.0,258,58,12,38,6,2,258,58,12,38,6,2
