Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated
North America,US,Texas,2021-05-06,2335413,1499,35,36217,48400,6,179088.55900549653,149462.97248777086
North America,US,Texas,2021-05-07,2335413,1468,34,36217,48429,6,180346.89067003733,150769.7505815406
North America,US,Texas,2021-05-08,2335413,1437,33,36217,48458,6,181605.22233457817,152076.5286753103
North America,US,Texas,2021-05-09,2335413,1408,32,36217,48486,5,182863.55399911897,153383.30676908005
North America,US,Texas,2021-05-10,2335413,1379,32,36217,48513,5,184121.8856636598,154690.08486284976
North America,US,Texas,2021-05-11,2335413,1351,31,36217,48540,5,185380.2173282006,155996.8629566195
North America,US,Texas,2021-05-12,2335413,1323,30,36217,48566,5,186638.54899274142,157303.6410503892
North America,US,Texas,2021-05-13,2335413,1296,29,36217,48592,5,187896.88065728225,158610.41914415895
North America,US,Texas,2021-05-14,2335413,1269,28,36217,48617,5,189155.21232182306,159917.19723792866
North America,US,Texas,2021-05-15,2335413,1243,27,36217,48642,5,190413.54398636386,161223.9753316984
North America,US,Utah,2021-04-21,330611,85,2,2139,2057,0,17852.183944679677,12095.34956704976
North America,US,Utah,2021-04-22,330611,82,2,2139,2058,0,17993.309839838,12214.136778087526
North America,US,Utah,2021-04-23,330611,80,2,2139,2060,0,18134.435734996317,12332.923989125291
North America,US,Utah,2021-04-24,330611,79,2,2139,2061,0,18275.56163015464,12451.711200163058
North America,US,Utah,2021-04-25,330611,77,2,2139,2063,0,18416.687525312962,12570.498411200822
North America,US,Utah,2021-04-26,330611,75,1,2139,2064,0,18557.81342047128,12689.285622238589
North America,US,Utah,2021-04-27,330611,73,1,2139,2066,0,18698.939315629603,12808.072833276354
North America,US,Utah,2021-04-28,330611,71,1,2139,2067,0,18840.065210787925,12926.860044314119
North America,US,Utah,2021-04-29,330611,70,1,2139,2068,0,18981.191105946244,13045.647255351885
North America,US,Utah,2021-04-30,330611,68,1,2139,2069,0,19122.317001104566,13164.43446638965
North America,US,Utah,2021-05-01,330611,67,1,2139,2071,0,19263.442896262888,13283.221677427417
North America,US,Utah,2021-05-02,330611,65,1,2139,2072,0,19404.56879142121,13402.008888465181
North America,US,Utah,2021-05-03,330611,64,1,2139,2073,0,19545.69468657953,13520.796099502948
North America,US,Utah,2021-05-04,330611,62,1,2139,2074,0,19686.82058173785,13639.583310540713
North America,US,Utah,2021-05-05,330611,61,1,2139,2076,0,19827.94647689617,13758.37052157848
North America,US,Utah,2021-05-06,330611,59,1,2139,2077,0,19969.072372054492,13877.157732616244
North America,US,Utah,2021-05-07,330611,58,1,2139,2078,0,20110.198267212814,13995.944943654009
North America,US,Utah,2021-05-08,330611,57,1,2139,2079,0,20251.324162371136,14114.732154691776
North America,US,Utah,2021-05-09,330611,56,1,2139,2080,0,20392.450057529455,14233.51936572954
North America,US,Utah,2021-05-10,330611,54,1,2139,2081,0,20533.575952687777,14352.306576767307
North America,US,Utah,2021-05-11,330611,53,1,2139,2082,0,20674.7018478461,14471.093787805072
North America,US,Utah,2021-05-12,330611,52,1,2139,2083,0,20815.827743004418,14589.880998842838
North America,US,Utah,2021-05-13,330611,51,1,2139,2084,0,20956.95363816274,14708.668209880603
North America,US,Utah,2021-05-14,330611,50,1,2139,2085,0,21098.079533321063,14827.45542091837
North America,US,Utah,2021-05-15,330611,49,1,2139,2086,0,21239.20542847938,14946.242631956135
North America,US,Vermont,2021-04-21,13300,9,0,108,221,0,4817.74665393537,3909.7368839050278
North America,US,Vermont,2021-04-22,13300,9,0,108,221,0,4859.727162953927,3950.094888559767
North America,US,Vermont,2021-04-23,13300,9,0,108,222,0,4901.707671972484,3990.452893214506
North America,US,Vermont,2021-04-24,13300,9,0,108,222,0,4943.688180991041,4030.810897869245
North America,US,Vermont,2021-04-25,13300,9,0,108,222,0,4985.668690009598,4071.168902523984
North America,US,Vermont,2021-04-26,13300,8,0,108,222,0,5027.649199028156,4111.526907178723
North America,US,Vermont,2021-04-27,13300,8,0,108,222,0,5069.629708046712,4151.884911833462
North America,US,Vermont,2021-04-28,13300,8,0,108,222,0,5111.610217065269,4192.242916488201
North America,US,Vermont,2021-04-29,13300,8,0,108,223,0,5153.590726083827,4232.600921142941
North America,US,Vermont,2021-04-30,13300,8,0,108,223,0,5195.571235102383,4272.9589257976795
North America,US,Vermont,2021-05-01,13300,8,0,108,223,0,5237.55174412094,4313.316930452419
North America,US,Vermont,2021-05-02,13300,7,0,108,223,0,5279.532253139498,4353.674935107158
North America,US,Vermont,2021-05-03,13300,7,0,108,223,0,5321.512762158054,4394.032939761897
North America,US,Vermont,2021-05-04,13300,7,0,108,223,0,5363.493271176611,4434.390944416637
North America,US,Vermont,2021-05-05,13300,7,0,108,223,0,5405.473780195169,4474.748949071375
North America,US,Vermont,2021-05-06,13300,7,0,108,224,0,5447.454289213725,4515.106953726115
North America,US,Vermont,2021-05-07,13300,7,0,108,224,0,5489.434798232282,4555.464958380853
North America,US,Vermont,2021-05-08,13300,7,0,108,224,0,5531.41530725084,4595.822963035593
North America,US,Vermont,2021-05-09,13300,6,0,108,224,0,5573.395816269397,4636.180967690332
North America,US,Vermont,2021-05-10,13300,6,0,108,224,0,5615.3763252879535,4676.538972345071
North America,US,Vermont,2021-05-11,13300,6,0,108,224,0,5657.356834306511,4716.89697699981
North America,US,Vermont,2021-05-12,13300,6,0,108,224,0,5699.337343325068,4757.254981654549
North America,US,Vermont,2021-05-13,13300,6,0,108,224,0,5741.317852343625,4797.612986309288
North America,US,Vermont,2021-05-14,13300,6,0,108,225,0,5783.298361362182,4837.970990964028
North America,US,Vermont,2021-05-15,13300,6,0,108,225,0,5825.278870380739,4878.328995618766
North America,US,Virginia,2021-04-21,496947,407,12,7729,9406,2,54863.60421079296,43478.497314193184
North America,US,Virginia,2021-04-22,496947,398,11,7729,9414,2,55259.286934357195,43904.7786848728
North America,US,Virginia,2021-04-23,496947,390,11,7729,9421,1,55654.96965792142,44331.06005555242
North America,US,Virginia,2021-04-24,496947,381,11,7729,9429,1,56050.65238148565,44757.34142623204
North America,US,Virginia,2021-04-25,496947,373,10,7729,9436,1,56446.33510504988,45183.62279691165
North America,US,Virginia,2021-04-26,496947,365,10,7729,9443,1,56842.01782861411,45609.90416759127
North America,US,Virginia,2021-04-27,496947,357,10,7729,9450,1,57237.70055217834,46036.18553827088
North America,US,Virginia,2021-04-28,496947,349,9,7729,9457,1,57633.38327574257,46462.4669089505
North America,US,Virginia,2021-04-29,496947,342,9,7729,9463,1,58029.0659993068,46888.74827963011
North America,US,Virginia,2021-04-30,496947,335,9,7729,9470,1,58424.74872287103,47315.02965030973
North America,US,Virginia,2021-05-01,496947,328,9,7729,9476,1,58820.43144643526,47741.31102098935
North America,US,Virginia,2021-05-02,496947,321,8,7729,9483,1,59216.11416999949,48167.592391668964
North America,US,Virginia,2021-05-03,496947,314,8,7729,9489,1,59611.79689356372,48593.87376234858
North America,US,Virginia,2021-05-04,496947,307,8,7729,9495,1,60007.479617127945,49020.155133028195
North America,US,Virginia,2021-05-05,496947,301,8,7729,9501,1,60403.16234069218,49446.43650370781
North America,US,Virginia,2021-05-06,496947,295,7,7729,9506,1,60798.845064256406,49872.717874387425
North America,US,Virginia,2021-05-07,496947,288,7,7729,9512,1,61194.52778782064,50298.99924506704
North America,US,Virginia,2021-05-08,496947,282,7,7729,9518,1,61590.21051138487,50725.280615746655
North America,US,Virginia,2021-05-09,496947,277,7,7729,9523,1,61985.89323494909,51151.56198642627
North America,US,Virginia,2021-05-10,496947,271,7,7729,9529,1,62381.57595851333,51577.843357105885
North America,US,Virginia,2021-05-11,496947,265,6,7729,9534,1,62777.258682077554,52004.12472778551
North America,US,Virginia,2021-05-12,496947,260,6,7729,9539,1,63172.94140564179,52430.40609846512
North America,US,Virginia,2021-05-13,496947,254,6,7729,9544,1,63568.624129206015,52856.68746914474
North America,US,Virginia,2021-05-14,496947,249,6,7729,9549,1,63964.30685277024,53282.96883982435
North America,US,Virginia,2021-05-15,496947,244,6,7729,9554,1,64359.989576334476,53709.25021050397
North America,US,Washington,2021-04-21,297970,158,3,3269,5204,0,46797.501720952554,40185.29936684724
North America,US,Washington,2021-04-22,297970,154,3,3269,5207,0,47141.55868530402,40579.12546549546
North America,US,Washington,2021-04-23,297970,151,3,3269,5210,0,47485.61564965548,40972.95156414368
North America,US,Washington,2021-04-24,297970,148,3,3269,5213,0,47829.672614006944,41366.77766279191
North America,US,Washington,2021-04-25,297970,145,3,3269,5216,0,48173.729578358405,41760.60376144013
North America,US,Washington,2021-04-26,297970,142,3,3269,5219,0,48517.786542709866,42154.42986008835
North America,US,Washington,2021-04-27,297970,139,3,3269,5222,0,48861.843507061334,42548.25595873657
North America,US,Washington,2021-04-28,297970,136,2,3269,5225,0,49205.900471412795,42942.082057384796
North America,US,Washington,2021-04-29,297970,133,2,3269,5227,0,49549.957435764256,43335.908156033016
North America,US,Washington,2021-04-30,297970,130,2,3269,5230,0,49894.01440011572,43729.734254681236
North America,US,Washington,2021-05-01,297970,127,2,3269,5233,0,50238.07136446718,44123.560353329456
North America,US,Washington,2021-05-02,297970,125,2,3269,5235,0,50582.12832881864,44517.38645197768
North America,US,Washington,2021-05-03,297970,122,2,3269,5238,0,50926.18529317011,44911.2125506259
North America,US,Washington,2021-05-04,297970,119,2,3269,5240,0,51270.24225752157,45305.03864927412
North America,US,Washington,2021-05-05,297970,117,2,3269,5242,0,51614.29922187303,45698.864747922344
North America,US,Washington,2021-05-06,297970,114,2,3269,5245,0,51958.35618622449,46092.69084657057
North America,US,Washington,2021-05-07,297970,112,2,3269,5247,0,52302.41315057595,46486.51694521879
North America,US,Washington,2021-05-08,297970,110,2,3269,5249,0,52646.47011492742,46880.34304386701
North America,US,Washington,2021-05-09,297970,107,2,3269,5251,0,52990.52707927888,47274.16914251524
North America,US,Washington,2021-05-10,297970,105,2,3269,5253,0,53334.58404363034,47667.99524116346
North America,US,Washington,2021-05-11,297970,103,2,3269,5256,0,53678.6410079818,48061.82133981168
North America,US,Washington,2021-05-12,297970,101,2,3269,5258,0,54022.69797233326,48455.6474384599
North America,US,Washington,2021-05-13,297970,99,2,3269,5260,0,54366.75493668472,48849.47353710812
North America,US,Washington,2021-05-14,297970,97,2,3269,5262,0,54710.811901036184,49243.299635756346
North America,US,Washington,2021-05-15,297970,95,1,3269,5264,0,55054.86886538765,49637.125734404566
North America,US,West Virginia,2021-04-21,117878,138,5,2377,2617,1,6150.607028908709,7172.994219634539
North America,US,West Virginia,2021-04-22,117878,135,5,2377,2620,1,6159.201755702423,7223.662489614568
North America,US,West Virginia,2021-04-23,117878,132,5,2377,2622,1,6167.7964824961355,7274.330759594597
North America,US,West Virginia,2021-04-24,117878,129,5,2377,2625,1,6176.391209289849,7324.999029574626
North America,US,West Virginia,2021-04-25,117878,126,5,2377,2627,1,6184.985936083562,7375.667299554655
North America,US,West Virginia,2021-04-26,117878,123,4,2377,2630,1,6193.580662877274,7426.335569534684
North America,US,West Virginia,2021-04-27,117878,121,4,2377,2632,1,6202.175389670988,7477.003839514713
North America,US,West Virginia,2021-04-28,117878,118,4,2377,2634,1,6210.770116464701,7527.672109494742
North America,US,West Virginia,2021-04-29,117878,115,4,2377,2637,1,6219.364843258414,7578.340379474771
North America,US,West Virginia,2021-04-30,117878,113,4,2377,2639,1,6227.959570052127,7629.0086494547995
North America,US,West Virginia,2021-05-01,117878,111,4,2377,2641,1,6236.554296845839,7679.676919434829
North America,US,West Virginia,2021-05-02,117878,108,4,2377,2643,1,6245.149023639553,7730.3451894148575
North America,US,West Virginia,2021-05-03,117878,106,4,2377,2645,1,6253.743750433266,7781.013459394887
North America,US,West Virginia,2021-05-04,117878,104,3,2377,2647,1,6262.338477226979,7831.681729374915
North America,US,West Virginia,2021-05-05,117878,101,3,2377,2649,1,6270.933204020692,7882.349999354945
North America,US,West Virginia,2021-05-06,117878,99,3,2377,2651,0,6279.527930814405,7933.018269334973
North America,US,West Virginia,2021-05-07,117878,97,3,2377,2653,0,6288.122657608118,7983.686539315003
North America,US,West Virginia,2021-05-08,117878,95,3,2377,2655,0,6296.717384401831,8034.354809295031
North America,US,West Virginia,2021-05-09,117878,93,3,2377,2657,0,6305.312111195544,8085.023079275061
North America,US,West Virginia,2021-05-10,117878,91,3,2377,2658,0,6313.906837989257,8135.691349255089
North America,US,West Virginia,2021-05-11,117878,89,3,2377,2660,0,6322.5015647829705,8186.359619235119
North America,US,West Virginia,2021-05-12,117878,87,3,2377,2662,0,6331.096291576683,8237.027889215147
North America,US,West Virginia,2021-05-13,117878,86,3,2377,2663,0,6339.691018370397,8287.696159195177
North America,US,West Virginia,2021-05-14,117878,84,3,2377,2665,0,6348.285745164109,8338.364429175206
North America,US,West Virginia,2021-05-15,117878,82,2,2377,2667,0,6356.880471957822,8389.032699155234
North America,US,Wisconsin,2021-04-21,582069,88,5,6606,7228,0,37800.64732635965,33244.812925717975
North America,US,Wisconsin,2021-04-22,582069,85,5,6606,7230,0,38081.335405270336,33577.192700662745
North America,US,Wisconsin,2021-04-23,582069,82,5,6606,7232,0,38362.02348418103,33909.57247560752
North America,US,Wisconsin,2021-04-24,582069,79,5,6606,7234,0,38642.71156309172,34241.95225055229
North America,US,Wisconsin,2021-04-25,582069,76,4,6606,7236,0,38923.399642002405,34574.33202549706
North America,US,Wisconsin,2021-04-26,582069,73,4,6606,7237,0,39204.08772091309,34906.71180044183
North America,US,Wisconsin,2021-04-27,582069,71,4,6606,7239,0,39484.77579982378,35239.09157538661
North America,US,Wisconsin,2021-04-28,582069,68,4,6606,7241,0,39765.46387873447,35571.471350331376
North America,US,Wisconsin,2021-04-29,582069,66,4,6606,7242,0,40046.151957645154,35903.851125276145
North America,US,Wisconsin,2021-04-30,582069,64,4,6606,7244,0,40326.84003655584,36236.23090022092
North America,US,Wisconsin,2021-05-01,582069,62,3,6606,7245,0,40607.52811546653,36568.61067516569
North America,US,Wisconsin,2021-05-02,582069,60,3,6606,7247,0,40888.216194377215,36900.99045011046
North America,US,Wisconsin,2021-05-03,582069,58,3,6606,7248,0,41168.9042732879,37233.37022505524
North America,US,Wisconsin,2021-05-04,582069,56,3,6606,7250,0,41449.5923521986,37565.75000000001
North America,US,Wisconsin,2021-05-05,582069,54,3,6606,7251,0,41730.280431109284,37898.12977494478
North America,US,Wisconsin,2021-05-06,582069,52,3,6606,7252,0,42010.96851001997,38230.50954988955
North America,US,Wisconsin,2021-05-07,582069,50,3,6606,7254,0,42291.65658893066,38562.88932483432
North America,US,Wisconsin,2021-05-08,582069,49,3,6606,7255,0,42572.344667841346,38895.26909977909
North America,US,Wisconsin,2021-05-09,582069,47,2,6606,7256,0,42853.03274675203,39227.64887472386
North America,US,Wisconsin,2021-05-10,582069,46,2,6606,7257,0,43133.72082566272,39560.02864966864
North America,US,Wisconsin,2021-05-11,582069,44,2,6606,7258,0,43414.40890457341,39892.40842461341
North America,US,Wisconsin,2021-05-12,582069,43,2,6606,7259,0,43695.096983484094,40224.788199558185
North America,US,Wisconsin,2021-05-13,582069,41,2,6606,7260,0,43975.78506239479,40557.167974502954
North America,US,Wisconsin,2021-05-14,582069,40,2,6606,7262,0,44256.473141305476,40889.54774944772
North America,US,Wisconsin,2021-05-15,582069,39,2,6606,7263,0,44537.16122021616,41221.92752439249
North America,US,Wyoming,2021-04-21,51916,24,1,689,716,0,1928.284718204292,2416.2884576188735
North America,US,Wyoming,2021-04-22,51916,24,1,689,716,0,1930.5180912055544,2436.212522354304
North America,US,Wyoming,2021-04-23,51916,23,1,689,717,0,1932.7514642068168,2456.136587089734
North America,US,Wyoming,2021-04-24,51916,22,1,689,717,0,1934.9848372080792,2476.0606518251643
North America,US,Wyoming,2021-04-25,51916,22,1,689,718,0,1937.2182102093416,2495.9847165605943
North America,US,Wyoming,2021-04-26,51916,21,1,689,718,0,1939.4515832106038,2515.9087812960247
North America,US,Wyoming,2021-04-27,51916,20,1,689,719,0,1941.6849562118662,2535.832846031455
North America,US,Wyoming,2021-04-28,51916,20,1,689,719,0,1943.9183292131286,2555.756910766885
North America,US,Wyoming,2021-04-29,51916,19,1,689,720,0,1946.151702214391,2575.6809755023155
