Country,Province_State,Date,Cum_Cases,Cum_Deaths, Population
Russia,Republic of Kalmykia,2020-04-27,158,3,271035
Russia,Republic of Kalmykia,2020-04-28,167,3,271035
Russia,Republic of Kalmykia,2020-04-29,183,3,271035
Russia,Republic of Kalmykia,2020-04-30,192,3,271035
Russia,Republic of Kalmykia,2020-05-01,231,3,271035
Russia,Republic of Kalmykia,2020-05-02,254,4,271035
Russia,Republic of Kalmykia,2020-05-03,283,5,271035
Russia,Republic of Kalmykia,2020-05-04,321,5,271035
Russia,Republic of Kalmykia,2020-05-05,322,5,271035
Russia,Republic of Kalmykia,2020-05-06,351,5,271035
Russia,Republic of Kalmykia,2020-05-07,405,5,271035
Russia,Republic of Kalmykia,2020-05-08,405,5,271035
Russia,Republic of Kalmykia,2020-05-09,405,5,271035
Russia,Republic of Kalmykia,2020-05-10,405,5,271035
Russia,Republic of Kalmykia,2020-05-11,494,6,271035
Russia,Republic of Kalmykia,2020-05-12,497,6,271035
Russia,Republic of Kalmykia,2020-05-13,532,6,271035
Russia,Republic of Kalmykia,2020-05-14,567,6,271035
Russia,Republic of Kalmykia,2020-05-15,618,6,271035
Russia,Republic of Kalmykia,2020-05-16,618,6,271035
Russia,Republic of Kalmykia,2020-05-17,693,8,271035
Russia,Republic of Kalmykia,2020-05-18,721,8,271035
Russia,Republic of Kalmykia,2020-05-19,721,8,271035
Russia,Republic of Kalmykia,2020-05-20,721,8,271035
Russia,Republic of Kalmykia,2020-05-21,776,10,271035
Russia,Republic of Kalmykia,2020-05-22,776,10,271035
Russia,Republic of Kalmykia,2020-05-23,856,11,271035
Russia,Republic of Kalmykia,2020-05-24,879,11,271035
Russia,Republic of Kalmykia,2020-05-25,903,11,271035
Russia,Republic of Kalmykia,2020-05-26,903,12,271035
Russia,Republic of Kalmykia,2020-05-27,903,12,271035
Russia,Republic of Kalmykia,2020-05-28,973,12,271035
Russia,Republic of Kalmykia,2020-05-29,999,14,271035
Russia,Republic of Kalmykia,2020-05-30,999,14,271035
Russia,Republic of Kalmykia,2020-05-31,999,14,271035
Russia,Republic of Kalmykia,2020-06-01,1054,15,271035
Russia,Republic of Karachaevo-Cherkessia,2020-03-22,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-23,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-24,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-25,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-26,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-27,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-28,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-29,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-30,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-03-31,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-01,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-02,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-03,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-04,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-05,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-06,0,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-07,3,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-08,5,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-09,6,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-10,9,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-11,9,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-12,11,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-13,13,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-14,16,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-15,23,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-16,30,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-17,49,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-18,50,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-19,67,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-20,87,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-21,106,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-22,145,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-23,169,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-24,194,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-25,240,0,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-26,282,1,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-27,301,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-28,314,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-29,330,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-04-30,352,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-01,398,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-02,412,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-03,430,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-04,441,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-05,453,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-06,457,2,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-07,478,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-08,478,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-09,478,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-10,478,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-11,539,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-12,549,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-13,561,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-14,588,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-15,614,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-16,614,3,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-17,651,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-18,666,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-19,666,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-20,677,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-21,701,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-22,701,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-23,732,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-24,757,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-25,783,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-26,814,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-27,814,4,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-28,895,5,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-29,951,5,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-30,951,5,465669
Russia,Republic of Karachaevo-Cherkessia,2020-05-31,951,5,465669
Russia,Republic of Karachaevo-Cherkessia,2020-06-01,1067,5,465669
Russia,Republic of Karelia,2020-03-22,0,0,614628
Russia,Republic of Karelia,2020-03-23,0,0,614628
Russia,Republic of Karelia,2020-03-24,0,0,614628
Russia,Republic of Karelia,2020-03-25,0,0,614628
Russia,Republic of Karelia,2020-03-26,0,0,614628
Russia,Republic of Karelia,2020-03-27,0,0,614628
Russia,Republic of Karelia,2020-03-28,0,0,614628
Russia,Republic of Karelia,2020-03-29,0,0,614628
Russia,Republic of Karelia,2020-03-30,0,0,614628
Russia,Republic of Karelia,2020-03-31,0,0,614628
Russia,Republic of Karelia,2020-04-01,0,0,614628
Russia,Republic of Karelia,2020-04-02,0,0,614628
Russia,Republic of Karelia,2020-04-03,0,0,614628
Russia,Republic of Karelia,2020-04-04,0,0,614628
Russia,Republic of Karelia,2020-04-05,0,0,614628
Russia,Republic of Karelia,2020-04-06,2,0,614628
Russia,Republic of Karelia,2020-04-07,2,0,614628
Russia,Republic of Karelia,2020-04-08,2,0,614628
Russia,Republic of Karelia,2020-04-09,2,0,614628
Russia,Republic of Karelia,2020-04-10,2,0,614628
Russia,Republic of Karelia,2020-04-11,2,0,614628
Russia,Republic of Karelia,2020-04-12,2,0,614628
Russia,Republic of Karelia,2020-04-13,3,0,614628
Russia,Republic of Karelia,2020-04-14,3,0,614628
Russia,Republic of Karelia,2020-04-15,7,0,614628
Russia,Republic of Karelia,2020-04-16,8,0,614628
Russia,Republic of Karelia,2020-04-17,9,0,614628
Russia,Republic of Karelia,2020-04-18,15,0,614628
Russia,Republic of Karelia,2020-04-19,19,0,614628
Russia,Republic of Karelia,2020-04-20,27,0,614628
Russia,Republic of Karelia,2020-04-21,30,0,614628
Russia,Republic of Karelia,2020-04-22,30,0,614628
Russia,Republic of Karelia,2020-04-23,35,0,614628
Russia,Republic of Karelia,2020-04-24,37,0,614628
Russia,Republic of Karelia,2020-04-25,42,0,614628
Russia,Republic of Karelia,2020-04-26,44,0,614628
Russia,Republic of Karelia,2020-04-27,56,0,614628
Russia,Republic of Karelia,2020-04-28,62,0,614628
Russia,Republic of Karelia,2020-04-29,63,0,614628
Russia,Republic of Karelia,2020-04-30,66,0,614628
Russia,Republic of Karelia,2020-05-01,74,0,614628
Russia,Republic of Karelia,2020-05-02,81,0,614628
Russia,Republic of Karelia,2020-05-03,85,0,614628
Russia,Republic of Karelia,2020-05-04,89,0,614628
Russia,Republic of Karelia,2020-05-05,91,0,614628
Russia,Republic of Karelia,2020-05-06,103,0,614628
Russia,Republic of Karelia,2020-05-07,125,0,614628
Russia,Republic of Karelia,2020-05-08,125,0,614628
Russia,Republic of Karelia,2020-05-09,125,0,614628
Russia,Republic of Karelia,2020-05-10,125,0,614628
Russia,Republic of Karelia,2020-05-11,160,0,614628
Russia,Republic of Karelia,2020-05-12,171,0,614628
Russia,Republic of Karelia,2020-05-13,176,1,614628
Russia,Republic of Karelia,2020-05-14,188,1,614628
Russia,Republic of Karelia,2020-05-15,194,1,614628
Russia,Republic of Karelia,2020-05-16,194,1,614628
Russia,Republic of Karelia,2020-05-17,215,1,614628
Russia,Republic of Karelia,2020-05-18,225,1,614628
Russia,Republic of Karelia,2020-05-19,225,1,614628
Russia,Republic of Karelia,2020-05-20,233,1,614628
Russia,Republic of Karelia,2020-05-21,260,1,614628
Russia,Republic of Karelia,2020-05-22,260,1,614628
Russia,Republic of Karelia,2020-05-23,284,1,614628
Russia,Republic of Karelia,2020-05-24,300,1,614628
Russia,Republic of Karelia,2020-05-25,316,1,614628
Russia,Republic of Karelia,2020-05-26,331,1,614628
Russia,Republic of Karelia,2020-05-27,331,1,614628
Russia,Republic of Karelia,2020-05-28,371,1,614628
Russia,Republic of Karelia,2020-05-29,382,1,614628
Russia,Republic of Karelia,2020-05-30,382,1,614628
Russia,Republic of Karelia,2020-05-31,382,1,614628
Russia,Republic of Karelia,2020-06-01,430,1,614628
Russia,Republic of Mariy El,2020-03-22,0,0,679094
Russia,Republic of Mariy El,2020-03-23,0,0,679094
Russia,Republic of Mariy El,2020-03-24,0,0,679094
Russia,Republic of Mariy El,2020-03-25,0,0,679094
Russia,Republic of Mariy El,2020-03-26,0,0,679094
Russia,Republic of Mariy El,2020-03-27,0,0,679094
Russia,Republic of Mariy El,2020-03-28,0,0,679094
Russia,Republic of Mariy El,2020-03-29,0,0,679094
Russia,Republic of Mariy El,2020-03-30,2,0,679094
Russia,Republic of Mariy El,2020-03-31,2,0,679094
Russia,Republic of Mariy El,2020-04-01,2,0,679094
Russia,Republic of Mariy El,2020-04-02,4,0,679094
Russia,Republic of Mariy El,2020-04-03,4,0,679094
Russia,Republic of Mariy El,2020-04-04,4,0,679094
Russia,Republic of Mariy El,2020-04-05,4,0,679094
Russia,Republic of Mariy El,2020-04-06,13,0,679094
Russia,Republic of Mariy El,2020-04-07,13,0,679094
Russia,Republic of Mariy El,2020-04-08,40,0,679094
Russia,Republic of Mariy El,2020-04-09,41,0,679094
Russia,Republic of Mariy El,2020-04-10,63,1,679094
Russia,Republic of Mariy El,2020-04-11,63,1,679094
Russia,Republic of Mariy El,2020-04-12,70,1,679094
Russia,Republic of Mariy El,2020-04-13,80,1,679094
Russia,Republic of Mariy El,2020-04-14,91,1,679094
Russia,Republic of Mariy El,2020-04-15,118,1,679094
Russia,Republic of Mariy El,2020-04-16,147,1,679094
Russia,Republic of Mariy El,2020-04-17,179,1,679094
Russia,Republic of Mariy El,2020-04-18,219,1,679094
Russia,Republic of Mariy El,2020-04-19,262,1,679094
Russia,Republic of Mariy El,2020-04-20,291,1,679094
Russia,Republic of Mariy El,2020-04-21,311,1,679094
Russia,Republic of Mariy El,2020-04-22,333,1,679094
Russia,Republic of Mariy El,2020-04-23,348,1,679094
Russia,Republic of Mariy El,2020-04-24,377,1,679094
Russia,Republic of Mariy El,2020-04-25,407,1,679094
Russia,Republic of Mariy El,2020-04-26,431,3,679094
Russia,Republic of Mariy El,2020-04-27,462,3,679094
Russia,Republic of Mariy El,2020-04-28,500,3,679094
Russia,Republic of Mariy El,2020-04-29,535,2,679094
Russia,Republic of Mariy El,2020-04-30,566,2,679094
Russia,Republic of Mariy El,2020-05-01,597,3,679094
Russia,Republic of Mariy El,2020-05-02,628,3,679094
Russia,Republic of Mariy El,2020-05-03,668,4,679094
Russia,Republic of Mariy El,2020-05-04,717,4,679094
Russia,Republic of Mariy El,2020-05-05,750,4,679094
Russia,Republic of Mariy El,2020-05-06,783,4,679094
Russia,Republic of Mariy El,2020-05-07,845,4,679094
Russia,Republic of Mariy El,2020-05-08,845,4,679094
Russia,Republic of Mariy El,2020-05-09,845,4,679094
Russia,Republic of Mariy El,2020-05-10,845,4,679094
Russia,Republic of Mariy El,2020-05-11,928,5,679094
Russia,Republic of Mariy El,2020-05-12,964,6,679094
Russia,Republic of Mariy El,2020-05-13,996,7,679094
Russia,Republic of Mariy El,2020-05-14,1033,7,679094
Russia,Republic of Mariy El,2020-05-15,1078,7,679094
Russia,Republic of Mariy El,2020-05-16,1078,7,679094
Russia,Republic of Mariy El,2020-05-17,1184,7,679094
Russia,Republic of Mariy El,2020-05-18,1235,7,679094
Russia,Republic of Mariy El,2020-05-19,1235,7,679094
Russia,Republic of Mariy El,2020-05-20,1285,8,679094
Russia,Republic of Mariy El,2020-05-21,1360,8,679094
Russia,Republic of Mariy El,2020-05-22,1360,8,679094
Russia,Republic of Mariy El,2020-05-23,1438,8,679094
Russia,Republic of Mariy El,2020-05-24,1479,9,679094
Russia,Republic of Mariy El,2020-05-25,1518,10,679094
Russia,Republic of Mariy El,2020-05-26,1559,10,679094
Russia,Republic of Mariy El,2020-05-27,1559,10,679094
Russia,Republic of Mariy El,2020-05-28,1643,10,679094
Russia,Republic of Mariy El,2020-05-29,1689,11,679094
Russia,Republic of Mariy El,2020-05-30,1689,11,679094
Russia,Republic of Mariy El,2020-05-31,1689,11,679094
Russia,Republic of Mariy El,2020-06-01,1774,13,679094
Russia,Republic of Mordovia,2020-03-22,0,0,790829
Russia,Republic of Mordovia,2020-03-23,0,0,790829
Russia,Republic of Mordovia,2020-03-24,0,0,790829
Russia,Republic of Mordovia,2020-03-25,0,0,790829
Russia,Republic of Mordovia,2020-03-26,0,0,790829
Russia,Republic of Mordovia,2020-03-27,2,0,790829
Russia,Republic of Mordovia,2020-03-28,2,0,790829
Russia,Republic of Mordovia,2020-03-29,3,0,790829
Russia,Republic of Mordovia,2020-03-30,3,0,790829
Russia,Republic of Mordovia,2020-03-31,3,0,790829
Russia,Republic of Mordovia,2020-04-01,4,0,790829
Russia,Republic of Mordovia,2020-04-02,4,0,790829
Russia,Republic of Mordovia,2020-04-03,4,0,790829
Russia,Republic of Mordovia,2020-04-04,5,0,790829
Russia,Republic of Mordovia,2020-04-05,5,0,790829
Russia,Republic of Mordovia,2020-04-06,6,0,790829
Russia,Republic of Mordovia,2020-04-07,6,0,790829
Russia,Republic of Mordovia,2020-04-08,13,0,790829
Russia,Republic of Mordovia,2020-04-09,17,0,790829
Russia,Republic of Mordovia,2020-04-10,19,0,790829
Russia,Republic of Mordovia,2020-04-11,19,0,790829
Russia,Republic of Mordovia,2020-04-12,42,0,790829
Russia,Republic of Mordovia,2020-04-13,58,0,790829
Russia,Republic of Mordovia,2020-04-14,71,0,790829
Russia,Republic of Mordovia,2020-04-15,71,0,790829
Russia,Republic of Mordovia,2020-04-16,71,1,790829
Russia,Republic of Mordovia,2020-04-17,136,1,790829
Russia,Republic of Mordovia,2020-04-18,198,1,790829
Russia,Republic of Mordovia,2020-04-19,258,1,790829
Russia,Republic of Mordovia,2020-04-20,293,1,790829
Russia,Republic of Mordovia,2020-04-21,327,1,790829
Russia,Republic of Mordovia,2020-04-22,357,1,790829
Russia,Republic of Mordovia,2020-04-23,385,1,790829
Russia,Republic of Mordovia,2020-04-24,424,2,790829
Russia,Republic of Mordovia,2020-04-25,469,2,790829
Russia,Republic of Mordovia,2020-04-26,518,2,790829
Russia,Republic of Mordovia,2020-04-27,560,2,790829
Russia,Republic of Mordovia,2020-04-28,592,2,790829
Russia,Republic of Mordovia,2020-04-29,659,3,790829
Russia,Republic of Mordovia,2020-04-30,698,3,790829
Russia,Republic of Mordovia,2020-05-01,728,3,790829
Russia,Republic of Mordovia,2020-05-02,765,3,790829
Russia,Republic of Mordovia,2020-05-03,808,3,790829
Russia,Republic of Mordovia,2020-05-04,867,4,790829
Russia,Republic of Mordovia,2020-05-05,923,5,790829
Russia,Republic of Mordovia,2020-05-06,977,5,790829
Russia,Republic of Mordovia,2020-05-07,1055,8,790829
Russia,Republic of Mordovia,2020-05-08,1055,8,790829
Russia,Republic of Mordovia,2020-05-09,1055,8,790829
Russia,Republic of Mordovia,2020-05-10,1055,8,790829
Russia,Republic of Mordovia,2020-05-11,1190,8,790829
Russia,Republic of Mordovia,2020-05-12,1225,8,790829
Russia,Republic of Mordovia,2020-05-13,1262,9,790829
Russia,Republic of Mordovia,2020-05-14,1296,9,790829
Russia,Republic of Mordovia,2020-05-15,1323,9,790829
Russia,Republic of Mordovia,2020-05-16,1323,9,790829
Russia,Republic of Mordovia,2020-05-17,1376,9,790829
Russia,Republic of Mordovia,2020-05-18,1409,9,790829
Russia,Republic of Mordovia,2020-05-19,1409,9,790829
Russia,Republic of Mordovia,2020-05-20,1443,9,790829
Russia,Republic of Mordovia,2020-05-21,1512,9,790829
Russia,Republic of Mordovia,2020-05-22,1512,9,790829
Russia,Republic of Mordovia,2020-05-23,1580,12,790829
Russia,Republic of Mordovia,2020-05-24,1612,12,790829
Russia,Republic of Mordovia,2020-05-25,1646,12,790829
Russia,Republic of Mordovia,2020-05-26,1684,12,790829
Russia,Republic of Mordovia,2020-05-27,1684,12,790829
Russia,Republic of Mordovia,2020-05-28,1776,12,790829
Russia,Republic of Mordovia,2020-05-29,1820,12,790829
Russia,Republic of Mordovia,2020-05-30,1820,12,790829
Russia,Republic of Mordovia,2020-05-31,1820,12,790829
Russia,Republic of Mordovia,2020-06-01,1895,12,790829
Russia,Republic of North Osetia-Alania,2020-03-22,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-23,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-24,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-25,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-26,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-27,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-28,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-29,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-30,0,0,697064
Russia,Republic of North Osetia-Alania,2020-03-31,0,0,697064
Russia,Republic of North Osetia-Alania,2020-04-01,2,0,697064
Russia,Republic of North Osetia-Alania,2020-04-02,4,0,697064
Russia,Republic of North Osetia-Alania,2020-04-03,4,0,697064
Russia,Republic of North Osetia-Alania,2020-04-04,5,0,697064
Russia,Republic of North Osetia-Alania,2020-04-05,5,0,697064
Russia,Republic of North Osetia-Alania,2020-04-06,8,0,697064
Russia,Republic of North Osetia-Alania,2020-04-07,9,0,697064
Russia,Republic of North Osetia-Alania,2020-04-08,15,1,697064
Russia,Republic of North Osetia-Alania,2020-04-09,22,1,697064
Russia,Republic of North Osetia-Alania,2020-04-10,27,1,697064
Russia,Republic of North Osetia-Alania,2020-04-11,27,1,697064
Russia,Republic of North Osetia-Alania,2020-04-12,34,1,697064
Russia,Republic of North Osetia-Alania,2020-04-13,34,2,697064
Russia,Republic of North Osetia-Alania,2020-04-14,52,2,697064
Russia,Republic of North Osetia-Alania,2020-04-15,52,2,697064
Russia,Republic of North Osetia-Alania,2020-04-16,52,2,697064
Russia,Republic of North Osetia-Alania,2020-04-17,65,2,697064
Russia,Republic of North Osetia-Alania,2020-04-18,94,2,697064
Russia,Republic of North Osetia-Alania,2020-04-19,120,2,697064
Russia,Republic of North Osetia-Alania,2020-04-20,145,2,697064
Russia,Republic of North Osetia-Alania,2020-04-21,177,2,697064
Russia,Republic of North Osetia-Alania,2020-04-22,211,2,697064
Russia,Republic of North Osetia-Alania,2020-04-23,242,2,697064
Russia,Republic of North Osetia-Alania,2020-04-24,275,2,697064
